Unique_ID,Abstract,Ancillary_Data,Bibliographic_Type,ContentType,Contract_Grant_Number,Credit,Date_Resource_Created,Description,Descriptors_Topical,Descriptors_Geographic,Evaluated_AID_Contract_Num,File,File_Size,Inst_Author,Inst_Publisher,Inst_Sponsor,Language,Mime_Type,New_Thesaurus_Terms,Notes,Personal_Author,Primary_Subject,Publication_Date_Freeform,Related_Doc_Links,Report_Number,Series_Title,Title,Title_Translated,URI,USAID_Geography,USAID_Project_Number,Digital_Object_Identifier,Date_Form,year_x,country_code,country_year,Business & Investment Environment,Child Health,Civil Society & Media Effectiveness,Economic Gender Gap,Education Quality,Environmental Policy,Export Sophistication,GDP Per Capita (PPP),Government Effectiveness,Information & Communication Technology (ICT) Adoption,Liberal Democracy,Open Government,Poverty Rate ($5/Day),Safety & Security,Social Group Equality,Tax System Effectiveness,Trade Freedom,iso,year_y,comm_missing,comm_score,cap_missing,cap_score,0_near,1_near,2_near,3_near,4_near
PA-00K-RD8,,Footer title: Final evaluation of the ASH project ~|~_©_~|~ Evaluated project title: African strategies for health (ASH) ~|~_©_~|~ Project title: Global health program cycle improvement (GH pro),Final Evaluation Report,Documents,AID-OAA-C-14-00067,,9/1/2015 0:00,,Disease surveillance ~|~_©_~|~ Pediatrics ~|~_©_~|~ Maternal child health care ~|~_©_~|~ Care of the newborn ~|~_©_~|~ Tuberculosis ~|~_©_~|~ Primary health care ~|~_©_~|~ Decision making,Africa south of Sahara,AID-OAA-C-11-00161,http://pdf.usaid.gov/pdf_docs/PA00KRD8.pdf,2390 KB,040668 - Dexis Consulting Group,,"040224 - USAID. Bur. for Global Health. Ofc. of Policy, Programs and Planning",English,application/pdf,,,"Brown, Betsy H. ~|~_©_~|~ Benavente, Jaime ~|~_©_~|~ et al.",Health care administration,30-Sep-15,,,,Final evaluation : African strategies for health project,,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjA2NTgz,,,,2015-09-01,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA-00K-R8C,,"""Grand Challenge for Development to Facilitate, Identify, and Scale Up Transformative Prevention and Treatment Approaches for Pregnant Women and Newborns Around the Time of Birth"" ~|~_©_~|~ Evaluated project title: Saving lives at birth (SL@B) ~|~_©_~|~ Project title: Global health program cycle improvement (GH pro)",Final Evaluation Report,Documents,AID-OAA-C-14-00067,,5/1/2015 0:00,,Birth ~|~_©_~|~ Communities ~|~_©_~|~ Health innovations ~|~_©_~|~ Intellectual property ~|~_©_~|~ Public opinion ~|~_©_~|~ Savings ~|~_©_~|~ Seeds ~|~_©_~|~ Women,Malawi,,http://pdf.usaid.gov/pdf_docs/PA00KR8C.pdf,998 KB,040668 - Dexis Consulting Group,,"040224 - USAID. Bur. for Global Health. Ofc. of Policy, Programs and Planning",English,application/pdf,,,"Pittman, Amelia ~|~_©_~|~ Towbin, Dina, ed.",Maternal child health care,May-15,,,,Final evaluation : saving lives at birth program evaluation,,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjA2NDgx,Malawi,,,2015-05-01,2015,MWI,MWI_2015,0.298310702504219,0.46097519285772703,0.894461859979101,0.838617183520933,,0.222222222222222,0.38765109317570395,0.056845364721318,0.38463978699359297,,0.5209988649262199,,,0.6993187689989481,0.858659073259125,0.351851851851852,,MWI,2015,2.0,0.5477616092865437,3.0,0.4622491312254633,BFA_2015,BEN_2013,LBR_2017,BEN_2018,SEN_2017
PA-00K-QTZ,,"""Prepared under RFTOP SOL 121-14-000001"" ~|~_©_~|~ Evaluated project title: Public-private partnership development program (P3DP)",Final Evaluation Report,Documents,AID-121-TO-14-00001 ~|~_©_~|~ AID-RAN-I-00-09-00018 ~|~_©_~|~ RAN-I-00-09-00018-00,,3/1/2015 0:00,,Public-private partnerships ~|~_©_~|~ Regulations ~|~_©_~|~ Public services ~|~_©_~|~ Gender issues ~|~_©_~|~ Legal aid ~|~_©_~|~ Governance ~|~_©_~|~ Economic development ~|~_©_~|~ Investment promotion ~|~_©_~|~ Economic infrastructure,Ukraine,121-A-00-10-00708-00 ~|~_©_~|~ AID-121-A-00-10-00708,http://pdf.usaid.gov/pdf_docs/PA00KQTZ.pdf,3115 KB,008414 - Mendez England and Associates,,"011039 - USAID. Regional Mission to Ukraine, Belarus, Moldova ~|~_©_~|~ 013413 - USAID. Bur. for Policy, Planning and Learning. Ofc. of Learning, Evaluation and Research",English,application/pdf,,,"Kaganova, Olga ~|~_©_~|~ Stolyarenko, Katerina",Economic reform,Mar-15,,,,Performance evaluation of the public-private partnership development program in Ukraine (P3DP) : final report,,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjA2MTY4,Ukraine,,,2015-03-01,2015,UKR,UKR_2015,0.3638872226489461,0.9564126784668661,0.7304075235109722,0.7322074715276541,,0.33333333333333304,0.586298359289152,0.5363698098110471,0.41482532797473604,,0.25539160045403,,0.948739063304169,0.24389439664564397,0.496764172922599,0.574074074074074,,UKR,2015,2.0,0.43631676017731247,2.0,0.6238776541345825,DOM_2018,RUS_2013,THA_2015,PRY_2017,THA_2014
PA-00K-QRV,,"""Prepared under RFTOP SOL 121-14-000001"" ~|~_©_~|~ Cover title: Final performance evaluation of the USAID community services for vulnerable groups (CSVG) in Belarus project ~|~_©_~|~ Evaluated project title: Community services to vulnerable groups (CSVG)",Final Evaluation Report,Documents,AID-121-TO-14-00001 ~|~_©_~|~ AID-RAN-I-00-09-00018 ~|~_©_~|~ RAN-I-00-09-00018-00,,3/1/2015 0:00,,Community services ~|~_©_~|~ Vulnerable groups ~|~_©_~|~ Orphans and vulnerable children (OVC) ~|~_©_~|~ Disabilities ~|~_©_~|~ Gender relations ~|~_©_~|~ Community based delivery ~|~_©_~|~ Social services ~|~_©_~|~ Poverty reduction ~|~_©_~|~ Substance abuse ~|~_©_~|~ Quality of life ~|~_©_~|~ Civil society ~|~_©_~|~ Crime prevention,Belarus,121-A-00-05-00703-00 ~|~_©_~|~ AID-121-A-00-05-00703,http://pdf.usaid.gov/pdf_docs/PA00KQRV.pdf,3177 KB,008414 - Mendez England and Associates,,"011039 - USAID. Regional Mission to Ukraine, Belarus, Moldova ~|~_©_~|~ 013413 - USAID. Bur. for Policy, Planning and Learning. Ofc. of Learning, Evaluation and Research",English,application/pdf,,,"Thompson, Randal Joy ~|~_©_~|~ Vialichka. Uladzislau ~|~_©_~|~ et al.",Social problems,Mar-15,,,,Final performance evaluation of the USAID community services to vulnerable groups (CSVG) in Belarus project,,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjA2MTA5,Belarus,,,2015-03-01,2015,BLR,BLR_2015,0.428778427826431,0.976105431527947,0.37095088819226796,0.8722154314045709,,0.555555555555556,0.6835095297639351,0.634203486490729,0.428527759673083,,0.103291713961407,,0.9950591868244979,0.6682623277148659,0.8169816205022,0.48148148148148107,,BLR,2015,2.0,0.555364549850033,2.0,0.6547625114586009,TUN_2013,TUN_2014,BIH_2014,BIH_2018,KAZ_2018
PA-00K-QFS,,Also known as: USAID/Liberia RBHS project final evaluation ~|~_©_~|~ Evaluated project title: Rebuilding basic health services (RBHS) ~|~_©_~|~ Project title: Global health program cycle improvement (GH pro),Final Evaluation Report,Documents,AID-OAA-C-14-00067,,3/1/2015 0:00,,Health service utilization ~|~_©_~|~ Basic needs ~|~_©_~|~ Decentralization ~|~_©_~|~ Health care systems ~|~_©_~|~ Disease prevention and control ~|~_©_~|~ Health finance ~|~_©_~|~ Community based delivery ~|~_©_~|~ Access to services ~|~_©_~|~ Community health workers,Liberia,669-A-00-09-00001-00 ~|~_©_~|~ AID-669-A-00-09-00001,http://pdf.usaid.gov/pdf_docs/PA00KQFS.pdf,1521 KB,040668 - Dexis Consulting Group,,"010822 - USAID. Bur. for Global Health ~|~_©_~|~ 040224 - USAID. Bur. for Global Health. Ofc. of Policy, Programs and Planning",English,application/pdf,,,"Stauffer, Beverly ~|~_©_~|~ Fekadu, Yayne ~|~_©_~|~ Borhol, Edward ~|~_©_~|~ Eronini, Ikemefuna ~|~_©_~|~ Kormon, James",Health care,Mar-15,,,,USAID/Liberia rebuilding basic health services final project evaluation,,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjA1ODYx,Liberia,,,2015-03-01,2015,LBR,LBR_2015,0.28519686140309003,0.434019719455354,0.931034482758621,0.579804614701407,,0.444444444444444,0.274430677124777,0.14320764220011498,0.23842905655565802,,0.5493757094211121,,,0.632919568231956,0.8053326430235571,0.25925925925925897,,LBR,2015,2.0,0.5328308545987221,3.0,0.4161857722265343,BFA_2017,MOZ_2015,MOZ_2013,TZA_2014,MWI_2018
PA-00K-QF8,,"""An assessment of the provision of non-formal education services to at-risk youth in Tijuana, Mexico"" ~|~_©_~|~ Submitted as: Scout experience, ready for life : final project evaluation ~|~_©_~|~ Project title: Scout experience, ready for life (SERL) ~|~_©_~|~ Spanish ed.: PA-00K-QF9",Final Evaluation Report,Documents,AID-523-A-12-00001,,10/1/2015 0:00,,Nonformal education ~|~_©_~|~ Access to services ~|~_©_~|~ At-risk groups ~|~_©_~|~ Youth ~|~_©_~|~ Crime prevention ~|~_©_~|~ Communities ~|~_©_~|~ Leadership training ~|~_©_~|~ Female empowerment,Mexico,AID-523-A-12-00001,http://pdf.usaid.gov/pdf_docs/PA00KQF8.pdf,1116 KB,"041077 - Asociacion de Scouts de Mexico, A.C.",,008577 - USAID. Mission to Mexico,English,application/pdf,,,"Chapa, Lilian ~|~_©_~|~ Fernandez, Leonel ~|~_©_~|~ et al.",Nonformal education,Oct-15,,,,"Final project evaluation : Scout experience, ready for life","Evaluacion final del proyecto : experiencia Scout, listos para la vida",https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjA1ODQ2,Mexico,,,2015-10-01,2015,MEX,MEX_2015,0.525784185521206,0.9439555621892092,0.8401253918495301,0.48411691519593897,,0.444444444444444,0.781156454852033,0.644663271028164,0.5699880996778189,,0.48127128263337104,,,0.330036674806773,0.45146259383898496,0.21296296296296302,,MEX,2015,2.0,0.477415884326789,3.0,0.6175554881952129,ECU_2014,JOR_2018,ECU_2017,UKR_2016,ECU_2015
PA-00K-Q8Z,,Evaluated project title: Strengthening health outcomes through the private sector (SHOPS) final performance evaluation ~|~_©_~|~ Project title: Monitoring and evaluation support project (MESP),Final Evaluation Report,Documents,AID-278-C-13-00009,,7/1/2015 0:00,,Private sector ~|~_©_~|~ Reproductive health ~|~_©_~|~ Family planning services ~|~_©_~|~ Women ~|~_©_~|~ Demand ~|~_©_~|~ Quality of care ~|~_©_~|~ Contraceptive prevalence ~|~_©_~|~ Health service utilization ~|~_©_~|~ Injectable contraceptives ~|~_©_~|~ Hormonal contraceptives ~|~_©_~|~ Behavior change ~|~_©_~|~ Pharmaceuticals ~|~_©_~|~ Barriers to family planning,Jordan,278-A-00-10-00434-00 ~|~_©_~|~ AID-278-A-00-10-00434,http://pdf.usaid.gov/pdf_docs/PA00KQ8Z.pdf,761 KB,"003970 - Management Systems International, Inc. (MSI)",,008564 - USAID. Mission to Jordan,English,application/pdf,,,,Family planning,Jul-15,,,,Strengthening health outcomes through the private sector (SHOPS) final performance evaluation,,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjA1NzI5,,,,2015-07-01,2015,JOR,JOR_2015,0.5569475101937321,0.97852256430611,0.654127481713689,0.257779198987707,,0.444444444444444,0.556041832442878,0.512401387189743,0.5515578308000191,,0.23155505107832,,,0.675378345574125,0.539994822676676,0.222222222222222,,JOR,2015,2.0,0.40614420547617575,3.0,0.5928930948926838,PRY_2015,DOM_2016,DOM_2013,DOM_2017,DOM_2014
PA-00K-Q48,,Cover title: Performance evaluation of economic growth activities under responsive assistance for priority infrastructure development (RAPID) program ~|~_©_~|~ Date on cover: May 2015 ~|~_©_~|~ Evaluated project title: Responsive assistance for priority infrastructure development (RAPID) ~|~_©_~|~ Project title: Monitoring and evaluation support,Final Evaluation Report,Documents,AID-668-TO-13-00001 ~|~_©_~|~ AID-668-I-13-00001,,6/1/2015 0:00,,Economic growth ~|~_©_~|~ Economic infrastructure ~|~_©_~|~ Road construction ~|~_©_~|~ Road maintenance ~|~_©_~|~ Agricultural production ~|~_©_~|~ Transportation infrastructure ~|~_©_~|~ Water supply ~|~_©_~|~ Water sources ~|~_©_~|~ Women ~|~_©_~|~ Farm to market roads ~|~_©_~|~ Cost control,South Sudan,AID-668-A-12-00001,http://pdf.usaid.gov/pdf_docs/PA00KQ48.pdf,1169 KB,"003970 - Management Systems International, Inc. (MSI)",,040667 - USAID. Mission to South Sudan,English,application/pdf,,,"Balina, Charles ~|~_©_~|~ Shuster, Douglas ~|~_©_~|~ Wani, Simon",Agricultural development,6-Jun-15,,,,Performance evaluation of economic growth activities under responsive assistance for priority infrastructure development (RAPID),,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjA1NjA0,,,,2015-06-01,2015,SSD,SSD_2015,0.16102666933447599,0.191917053938102,0.20062695924764898,,,0.111111111111111,,,0.067848109211399,,0.062429057888763,,,0.06201906830836,0.126067822935542,,,SSD,2015,3.0,0.115158665317473,6.0,,AFG_2013,PER_2019,PER_2018,PER_2017,PER_2016
PA-00K-PRQ,,"""April-June 2015"" ~|~_©_~|~ Submitted as: Final evaluation report : USAID youth engagement to promote stability project ~|~_©_~|~ Project title: Youth engagement to promote stability (YEPS)",Final Evaluation Report,Documents,486-A-00-10-00005-00 ~|~_©_~|~ AID-486-A-00-10-00005,,7/1/2015 0:00,,Youth ~|~_©_~|~ Stability ~|~_©_~|~ Conflict prevention ~|~_©_~|~ Radio communications ~|~_©_~|~ Democratization ~|~_©_~|~ Decision making ~|~_©_~|~ Community leadership ~|~_©_~|~ Women ~|~_©_~|~ Governance ~|~_©_~|~ Cooperation ~|~_©_~|~ Employment,Timor-Leste,486-A-00-10-00005-00 ~|~_©_~|~ AID-486-A-00-10-00005,http://pdf.usaid.gov/pdf_docs/PA00KPRQ.pdf,1464 KB,010368 - Search for Common Ground,,011460 - USAID. Regional Development Mission - Asia (RDMA),English,application/pdf,,,"Stine, Kelsi",Conflict prevention,[July 2015],,,,Final evaluation : youth engagement to promote stability,,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjA1MzQ3,Timor-Leste,,,2015-07-01,2015,TLS,TLS_2015,,0.661701842061822,0.8401253918495301,0.292369181250757,,,,0.290935845478182,0.304361695519779,,0.543700340522134,,,,0.8853222883769091,,,TLS,2015,4.0,,6.0,,AFG_2013,PER_2019,PER_2018,PER_2017,PER_2016
PA-00K-PPP,,Evaluated project title: Financial access for investing in the development of Afghanistan (FAIDA) ~|~_©_~|~ Project title: Services under program and project offices for results tracking phase II (SUPPORT II),Final Evaluation Report,Documents,AID-306-C-12-00012,,7/1/2015 0:00,,Investment environment ~|~_©_~|~ Investment promotion ~|~_©_~|~ Financial management ~|~_©_~|~ Financial incentives ~|~_©_~|~ Professional development ~|~_©_~|~ Women ~|~_©_~|~ Economic integration ~|~_©_~|~ Small scale enterprises ~|~_©_~|~ Medium scale enterprises ~|~_©_~|~ Gender equality,Afghanistan,306-C-00-11-00531-00 ~|~_©_~|~ AID-306-C-00-11-00531,http://pdf.usaid.gov/pdf_docs/PA00KPPP.pdf,1226 KB,"000356 - Checchi and Co. Consulting, Inc. (CCCI)",,008504 - USAID. Mission to Afghanistan,English,application/pdf,,,"Burhan, Kamal ~|~_©_~|~ Karuri, Margaret ~|~_©_~|~ et al.",Development finance,Jul-15,,,,Final performance evaluation : financial access for investing in the development of Afghanistan,,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjA1Mjkw,Afghanistan,,,2015-07-01,2015,AFG,AFG_2015,0.12357461282073101,0.508201763732003,0.7492163009404391,,,0.222222222222222,,0.21065759578218102,0.245645795005049,,0.280363223609535,,,0.10704133122505,0.32332384157390603,0.074074074074074,,AFG,2015,3.0,0.2373709750565985,4.0,0.31580614345979935,SDN_2017,ETH_2017,ETH_2018,ETH_2016,ETH_2014
PA-00K-PDP,,,Final Evaluation Report,Documents,AEG-A-00-05-00007-00 ~|~_©_~|~ AID-AEG-A-00-05-00007,,9/1/2015 0:00,,Female empowerment ~|~_©_~|~ Higher education ~|~_©_~|~ Access to education ~|~_©_~|~ Agricultural education ~|~_©_~|~ Women ~|~_©_~|~ Universities and colleges ~|~_©_~|~ Science education ~|~_©_~|~ Agribusiness ~|~_©_~|~ Gender equity,Rwanda,AEG-A-00-05-00007-00 ~|~_©_~|~ AID-AEG-A-00-05-00007,http://pdf.usaid.gov/pdf_docs/PA00KPDP.pdf,1083 KB,000248 - American Council on Education (ACE),,"013859 - USAID. Bur. for Economic Growth, Education and Environment. Ofc. of Education",English,application/pdf,,,"Lancaster, Illana ~|~_©_~|~ Mirembe, Justine ~|~_©_~|~ Vyas, Noopur, ed.",Higher education,4-Sep-15,,,,Evaluation of HED/USAID women's leadership program-Rwanda (2012-2015),,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjA1MDc2,,,,2015-09-01,2015,RWA,RWA_2015,0.604933082890951,0.623795039636001,0.437826541274817,0.8637870422076669,,0.555555555555556,,0.178925740895832,0.515932855146117,,0.182746878547106,,,0.5600426514975041,0.855034946932436,0.305555555555556,,RWA,2015,2.0,0.6124115012267431,4.0,0.43701306400097123,BEN_2015,BFA_2016,BEN_2017,BFA_2013,MWI_2014
PA-00K-P7M,,Evaluated project title: Food by prescription (FBP),Final Evaluation Report,Documents,AID-663-TO-15-00001 ~|~_©_~|~ AID-RAN-I-00-09-00016 ~|~_©_~|~ RAN-I-00-09-00016-00,,3/1/2015 0:00,,HIV/AIDS ~|~_©_~|~ Food consumption ~|~_©_~|~ Dietary supplements ~|~_©_~|~ Health delivery ~|~_©_~|~ Disease treatment ~|~_©_~|~ People living with AIDS (PLWA) ~|~_©_~|~ Health commodities ~|~_©_~|~ Health facilities ~|~_©_~|~ Behavior change ~|~_©_~|~ Nutrition ~|~_©_~|~ IEC ~|~_©_~|~ Orphans and vulnerable children (OVC),Ethiopia,AID-663-C-00-09-00421,http://pdf.usaid.gov/pdf_docs/PA00KP7M.pdf,1346 KB,"001891 - International Business and Technical Consultants, Inc. (IBTCI)",,"008543 - USAID. Mission to Ethiopia ~|~_©_~|~ 013413 - USAID. Bur. for Policy, Planning and Learning. Ofc. of Learning, Evaluation and Research",English,application/pdf,,,"Barber-Madden, Rosemary ~|~_©_~|~ Beyero, Mesfin ~|~_©_~|~ Hansch, Steven",HIV / AIDS,25-Mar-15,,,,Final performance evaluation of Ethiopia food by prescription,,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjA0OTM2,Ethiopdia,,,2015-03-01,2015,ETH,ETH_2015,0.196974086418837,0.268230703998572,0.338557993730408,0.560490052818641,,0.222222222222222,0.37329013678905704,0.166933935047441,0.388767484976439,,0.11237230419977302,,0.09284611425630498,0.48085549606258293,0.37898006730520295,0.287037037037037,,ETH,2015,2.0,0.29420774659293514,2.0,0.29956486273723026,AFG_2014,AFG_2018,AFG_2017,AGO_2018,AFG_2015
PA-00K-P5Z,,Project title: Higher education for development (HED),Final Evaluation Report,Documents,AEG-A-00-05-00007-00 ~|~_©_~|~ AID-AEG-A-00-05-00007,,7/1/2015 0:00,,Leadership training ~|~_©_~|~ Women ~|~_©_~|~ Higher education ~|~_©_~|~ Universities and colleges ~|~_©_~|~ Access to education ~|~_©_~|~ Labor force ~|~_©_~|~ Female empowerment ~|~_©_~|~ Gender equality ~|~_©_~|~ Scholarships ~|~_©_~|~ Agricultural education ~|~_©_~|~ Attitude change ~|~_©_~|~ Social impact,Paraguay,AEG-A-00-05-00007-00 ~|~_©_~|~ AID-AEG-A-00-05-00007,http://pdf.usaid.gov/pdf_docs/PA00KP5Z.pdf,2670 KB,000248 - American Council on Education (ACE),,"013859 - USAID. Bur. for Economic Growth, Education and Environment. Ofc. of Education",English,application/pdf,,,"Ramos-Mattoussi, Flavia ~|~_©_~|~ Caballero, Venus",Women in development,31-Jul-15,,,,External evaluation of the women's leadership program in Paraguay,,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjA0ODkw,Paraguay,,,2015-07-01,2015,PRY,PRY_2015,0.32713320472656393,0.9251496415934091,0.795193312434692,0.640366608946943,,0.33333333333333304,0.42372399681709705,0.546336425676152,0.32492115522511894,,0.469920544835414,,0.8259392691713839,0.7069866116070749,0.210199326947968,0.21296296296296302,,PRY,2015,2.0,0.39619060375804444,2.0,0.5951516719359863,DOM_2016,DOM_2013,JOR_2015,JOR_2013,JOR_2014
PA-00K-P5R,,,Final Evaluation Report,Documents,AID-OFDA-G-14-00016,,9/1/2015 0:00,,Disaster rehabilitation ~|~_©_~|~ Communities ~|~_©_~|~ Economic infrastructure ~|~_©_~|~ Transportation infrastructure ~|~_©_~|~ Humanitarian assistance ~|~_©_~|~ Local level ~|~_©_~|~ Risk management ~|~_©_~|~ Quality of life ~|~_©_~|~ Vulnerable groups,Philippines,AID-OFDA-G-14-00016,http://pdf.usaid.gov/pdf_docs/PA00KP5R.pdf,525 KB,007942 - Plan International,,000624 - USAID. Ofc. of U.S. Foreign Disaster Assistance (OFDA),English,application/pdf,,,,Disaster recovery,[September 2015],,,,"Building back better in Tacloban : post-Haiyan community rehabilitation : final evaluation report, cooperative agreement no. AID-OFDA-G-14-00016",,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjA0ODg0,Philippines,,,2015-09-01,2015,PHL,PHL_2015,0.43704246290082394,0.8340472022810229,0.9425287356321842,0.812351525732445,,0.555555555555556,0.6867303247319161,0.449914693893541,0.5493898391674071,,0.526674233825199,,0.40061760164693794,0.278084651534185,0.5607041159720421,0.24074074074074103,,PHL,2015,2.0,0.5784655787972133,2.0,0.5477567237034919,IDN_2014,IDN_2016,IDN_2017,PER_2016,GHA_2018
PA-00K-P3C,,"""Baleshwar and Mayurbhanj Districts, Odisha, April 1st, 2014-June 30th, 2015"" ~|~_©_~|~ Submitted as: Final impact evaluation report : food security for flood-affected populations in Odisha",Final Evaluation Report,Documents,AID-FFP-G-14-00016,,7/1/2015 0:00,,Food security ~|~_©_~|~ Floods ~|~_©_~|~ Community leadership ~|~_©_~|~ Disaster rehabilitation ~|~_©_~|~ Disaster reconstruction ~|~_©_~|~ Public awareness ~|~_©_~|~ Livelihood ~|~_©_~|~ Living conditions ~|~_©_~|~ Community health care ~|~_©_~|~ Health behavior ~|~_©_~|~ Nutrition improvement,India,AID-FFP-G-14-00016,http://pdf.usaid.gov/pdf_docs/PA00KP3C.pdf,1594 KB,013649 - Mercy Corps,,007648 - USAID. Ofc. of Food for Peace (FFP),English,application/pdf,,,"Roffi, Elena",Food security,[July 2015],,,,Food security for flood-affected populations in Odisha : project surakhya : final impact evaluation report,,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjA0ODE4,India,,,2015-07-01,2015,IND,IND_2015,0.47033653576741097,0.734600746700624,0.6802507836990601,0.29520277961958097,,0.444444444444444,0.574722443257171,0.391490291921158,0.5447548167556261,,0.523269012485812,,,0.341851500963558,0.5943567175770129,0.324074074074074,,IND,2015,2.0,0.4655218979788522,3.0,0.5131063796244673,AZE_2016,HND_2018,VNM_2017,NPL_2013,HND_2017
PA-00K-NGF,,Footer title: External evaluation of the WLP-Paraguay 2015 ~|~_©_~|~ Evaluated project title: Womens leadership program in Paraguay (WLPP). ~|~_©_~|~ Project title: Higher education for development (HED),Final Evaluation Report,Documents,AEG-A-00-05-00007-00 ~|~_©_~|~ AID-AEG-A-00-05-00007,,7/1/2015 0:00,,Women's political leadership ~|~_©_~|~ Leadership training ~|~_©_~|~ Higher education ~|~_©_~|~ Access to education ~|~_©_~|~ Civil society ~|~_©_~|~ Gender equality ~|~_©_~|~ Female empowerment ~|~_©_~|~ Agricultural development ~|~_©_~|~ Labor force,Paraguay,AEG-A-00-05-00007-00 ~|~_©_~|~ AID-AEG-A-00-05-00007,http://pdf.usaid.gov/pdf_docs/PA00KNGF.pdf,2673 KB,000248 - American Council on Education (ACE),,,English,application/pdf,,,"Ramos-Mattoussi, Flavia ~|~_©_~|~ Caballero, Venus",Women in development,31-Jul-15,,,,External evaluation of the women's leadership program in Paraguay : evaluation report,,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjA0MzU3,Paraguay,,,2015-07-01,2015,PRY,PRY_2015,0.32713320472656393,0.9251496415934091,0.795193312434692,0.640366608946943,,0.33333333333333304,0.42372399681709705,0.546336425676152,0.32492115522511894,,0.469920544835414,,0.8259392691713839,0.7069866116070749,0.210199326947968,0.21296296296296302,,PRY,2015,2.0,0.39619060375804444,2.0,0.5951516719359863,DOM_2016,DOM_2013,JOR_2015,JOR_2013,JOR_2014
PA-00K-NGC,,Evaluated project title: Building capacity to manage water resources and climate risk in the Caribbean ~|~_©_~|~ Project title: Higher education for development (HED),Final Evaluation Report,Documents,AEG-A-00-05-00007-00 ~|~_©_~|~ AID-AEG-A-00-05-00007,,4/1/2015 0:00,,Climate change ~|~_©_~|~ Water resources ~|~_©_~|~ Hydrology ~|~_©_~|~ Environmental policy ~|~_©_~|~ Saline soils ~|~_©_~|~ Disease prevention and control ~|~_©_~|~ Disaster preparedness,Barbados,,http://pdf.usaid.gov/pdf_docs/PA00KNGC.pdf,948 KB,000248 - American Council on Education (ACE),,"013859 - USAID. Bur. for Economic Growth, Education and Environment. Ofc. of Education",English,application/pdf,,,"Eisenstadt, Todd A. ~|~_©_~|~ MacAvoy, Stephen",Climate change,29-Apr-15,,,,"Evaluation of ""Building capacity to manage water resources and climate risk in the Caribbean"" by Columbia University and University of the West Indies/Centre for Resource Management and Environmental Studies (UWI/CERMES)",,https://dec.usaid.gov/dec/content/Detail.aspx?ctID=ODVhZjk4NWQtM2YyMi00YjRmLTkxNjktZTcxMjM2NDBmY2Uy&rID=MjA0MzU1,Barbados,,,2015-04-01,2015,BRB,BRB_2015,,0.9784356323693749,0.9331243469174499,0.875456921712732,,,,0.599316095640986,0.7426005901292281,,0.7400681044267879,,,,0.735179911985503,,,BRB,2015,4.0,,6.0,,AFG_2013,PER_2019,PER_2018,PER_2017,PER_2016
